mentor_name,protege_name,mentor_background,protege_background,protege_role,mentor_coordinator_type,fourth_down_mentor,fourth_down_protege,fourth_down_mentor_eradj,fourth_down_protege_eradj,pass_heavy_mentor,pass_heavy_protege,pass_heavy_mentor_eradj,pass_heavy_protege_eradj,deep_pass_mentor,deep_pass_protege,deep_pass_mentor_eradj,deep_pass_protege_eradj,two_point_mentor,two_point_protege,two_point_mentor_eradj,two_point_protege_eradj,composite_mentor,composite_protege,composite_mentor_eradj,composite_protege_eradj
Lovie Smith,Leslie Frazier,Defensive,Defensive,DC,DC,-0.01574245974537283,-0.010224300791072899,-0.01012315355226864,0.0038832244847470192,-0.00999913561852927,-0.034027721795490136,-0.001291876416956209,-0.032905432374578956,0.02395181076031126,0.009275837437427365,0.02029901738801629,-0.007797116806381784,0.004891971691359299,-0.023087175777793695,0.005996961463228997,-0.018948662166031624,-0.00019072938916007038,-0.01600270064639137,0.0031883509370997237,-0.01548031082866349
Sean McDermott,Leslie Frazier,Defensive,Defensive,DC,DC,0.03513086686763343,-0.010224300791072899,0.01578331640620838,0.0038832244847470192,0.029334186768666125,-0.034027721795490136,0.022463626568005997,-0.032905432374578956,0.026346392490129898,0.009275837437427365,0.03295232770069629,-0.007797116806381784,0.023014090139262613,-0.023087175777793695,-0.006592818290779689,-0.018948662166031624,0.0277742358190501,-0.01600270064639137,0.017058122724095116,-0.01548031082866349
David Culley,Lovie Smith,Offensive,Defensive,DC,Other,-0.026862356307512,-0.01574245974537283,-0.06372990221641495,-0.01012315355226864,-0.020199580836358,-0.00999913561852927,-0.0314381853958226,-0.001291876416956209,-0.0402809328683574,0.02395181076031126,-0.02760718977083152,0.02029901738801629,-0.0593521059324097,0.004891971691359299,-0.08919083083269609,0.005996961463228997,-0.0336364504093743,-0.00019072938916007038,-0.04790009608897168,0.0031883509370997237
John Harbaugh,Marc Trestman,Both,Offensive,OC,Other,0.012328061380964477,-0.013311831353208799,0.008580102668327845,-0.0007405716779554528,-0.019551078417772007,0.025903693145757002,-0.02137792171179738,0.019758951065014674,0.004161842112310023,-0.00300554074140935,0.0031922362468704358,-0.014435552738696894,0.01984251195354056,0.02596393227670955,0.007171268816914289,0.03548928445904542,0.0020985574183320236,0.00938902590047815,-0.0020088933474442265,0.009016134081934855
Brian Billick,Marvin Lewis,Offensive,Defensive,DC,OC,-0.009627408411801,-0.0101564722811818,-0.005971370233389804,-0.0027833132972804567,-0.02328422643134445,-0.0036269681534817615,0.0006786143355524722,0.0011402000803498727,0.007797497440213201,0.0001235431658516612,0.008766760048471524,-0.004848334980715186,0.02933464993914625,-0.009282049473154284,0.03211191575357091,-0.01034514834188676,-0.0010858203957474,-0.0054437360860172855,0.007884551081739445,-0.0037251245184531704
Frank Reich,Matt Eberflus,Offensive,Defensive,DC,OC,0.024453591220694598,0.04343093678993246,0.004053991922582728,0.014154755085950932,0.00025610862958,-0.0516599197942218,-0.00912640007544893,-0.0559695936733828,-0.024547949506242433,-0.0122046981820821,-0.016804759447702832,-0.002285458644582661,0.0030961746605573,0.06501469609895717,-0.028355322805397886,0.0287548759540302,0.0019115386538483671,0.003192170368348199,-0.009890726557171945,-0.009260600959503233
Sean McVay,Matt LaFleur,Offensive,Offensive,OC,OC,0.009544972016397625,0.07172011642873748,-0.009802578445027417,0.04634440167061784,0.019323990911334476,0.022316077847457167,0.012453430710674344,0.01479877093004904,0.00015183024598345077,-0.0102824402057065,0.006757765456549835,-0.001934166637471055,0.007905098848190175,0.040208835819115864,-0.021701809581852124,0.007536116419070027,0.0099083290798549,0.02858413626221445,-0.000807784015100083,0.01621282452195511
Mike Vrabel,Matt LaFleur,Defensive,Offensive,OC,DC,0.01510345829436145,0.07172011642873748,-0.0052961410037504235,0.04634440167061784,-0.05912300438762524,0.022316077847457167,-0.06850551309265417,0.01479877093004904,0.011491134439826,-0.0102824402057065,0.0192343244983656,-0.001934166637471055,0.013957447861263414,0.040208835819115864,-0.01749404960469177,0.007536116419070027,-0.008727482217383483,0.02858413626221445,-0.020529747428403796,0.01621282452195511
Andy Reid,Matt Nagy,Offensive,Offensive,OC,Other,-0.012699473927272284,0.03173183951616725,-0.015668064546114406,0.014048371274337133,0.06423508779689172,0.0215988718296426,0.06512294808822659,0.010615289423471123,-0.02392779472649705,-0.0029790841400168496,-0.024693309173652644,0.0031838694727197997,-0.004577348375452105,0.030490337425501324,-0.015622432675125645,0.00041683373857768265,0.009200901935775016,0.0202035308405239,0.006470064037710671,0.008333909895346686
Bill Belichick,Matt Patricia,Defensive,Both,DC,DC,-0.002054349980882972,-0.02241477814400777,-0.003178705506850001,-0.03370355383014694,0.029019765983609766,-0.008678275420183,0.02998852401512965,-0.019576850441923435,-0.02016097535345067,-0.0018020752039896663,-0.021410706865015314,0.002190615247150572,0.002891651909645134,0.04585533632163833,-0.006524576496302251,0.015703573039168944,0.003690208243715334,0.0026608399260504337,0.0015867241567663738,-0.008410772774320058
John Harbaugh,Mike Macdonald,Both,Defensive,DC,Other,0.012328061380964477,0.0312742170261842,0.008580102668327845,-0.004890605264409632,-0.019551078417772007,0.0418876747862263,-0.02137792171179738,0.04131937575423097,0.004161842112310023,-0.0450835998877932,0.0031922362468704358,-0.037133207175585894,0.01984251195354056,0.0049878143635883,0.007171268816914289,-0.03537667602315603,0.0020985574183320236,0.0100749549821675,-0.0020088933474442265,-0.003948251515973786
Mike Nolan,Mike McCarthy,Defensive,Offensive,OC,DC,-0.0111623000849298,0.003433053780342445,-0.0065239091638790376,0.0009158424162591795,-0.026498033761632466,0.04434998876746694,-0.003127831786297721,0.045974188135626204,-0.014734399368647767,-0.0007701150395954163,-0.013211608366690981,-0.0014678246441725666,-0.005759422089070866,0.004692790443727473,-0.0016439635759031384,-0.005196951317727878,-0.014062391863300966,0.014775099691015746,-0.004363142744003976,0.012627638078875049
Josh McDaniels,Mike McCoy,Offensive,Offensive,OC,OC,-0.006638543088155525,-0.027904410067279825,-0.017330374721050167,-0.016523068768563888,0.0038950410047993997,0.003823215176540775,0.007081448098514166,-0.004164098905068421,0.02627758160939395,-0.006495337812836274,0.030539054312457757,-0.014324743035665015,0.007247425743179525,-0.0267901959320046,-0.005528137410076888,-0.029845363006618546,0.007921194267499852,-0.011741120984483676,0.005239796592835495,-0.014585919221410438
John Fox,Mike McCoy,Defensive,Offensive,OC,DC,-0.0143647259757515,-0.027904410067279825,-0.005851459615646106,-0.016523068768563888,-0.0479558349105589,0.003823215176540775,-0.04181144351076462,-0.004164098905068421,0.0028573808779407423,-0.006495337812836274,-0.002888811418676029,-0.014324743035665015,-0.015243787744851323,-0.0267901959320046,-0.013642381620794808,-0.029845363006618546,-0.020770252538388358,-0.011741120984483676,-0.018024346063301642,-0.014585919221410438
Vance Joseph,Mike McCoy,Defensive,Offensive,OC,DC,0.0056252994123167,-0.027904410067279825,0.0043622418409754345,-0.016523068768563888,-0.01985129305235165,0.003823215176540775,-0.024781613102767806,-0.004164098905068421,-0.02448813416084165,-0.006495337812836274,-0.023109214023282452,-0.014324743035665015,0.0296091198193123,-0.0267901959320046,0.009199644299280621,-0.029845363006618546,-0.00538713361817805,-0.011741120984483676,-0.01113765077721996,-0.014585919221410438
Steve Wilks,Mike McCoy,Defensive,Offensive,OC,DC,-0.0010747798655614,-0.027904410067279825,-0.007382909396108659,-0.016523068768563888,-0.0334035286021636,0.003823215176540775,-0.04516303835988377,-0.004164098905068421,0.0291791276232262,-0.006495337812836274,0.03349901927725844,-0.014324743035665015,-0.0064650323990665,-0.0267901959320046,-0.039502191181266896,-0.029845363006618546,-0.0047980673742177,-0.011741120984483676,-0.015406994696924798,-0.014585919221410438
Kyle Shanahan,Mike McDaniel,Offensive,Offensive,OC,OC,0.004906552226819988,0.04538246187749673,-0.014440998234605054,0.0161062801735152,-0.027038780468169474,0.012775218389461168,-0.033909340668829606,0.008465544510300163,-0.015116459556183626,0.0185836994922368,-0.008510524345617242,0.028502939029736236,-0.0041057243611168255,0.024787790341932136,-0.033712632791159124,-0.011472029802994827,-0.01221597925212985,0.023540947687854034,-0.022932092347084834,0.011088176360002602
Bill Cowher,Mike Mularkey,Defensive,Offensive,OC,DC,0.0105757387661502,-0.0087140984001209,0.01618821738585338,0.0022546600412860517,-0.0433606425739981,-0.017741334742130965,-0.011212390685270995,-0.02028845965562033,0.0525114381256286,0.025054288921197366,0.05267237118874349,0.018023237441173776,-0.0064716615147406,0.06348738751141916,0.0004726925352532222,0.05697471716554236,-0.0002460388620972,0.009328583341120467,0.01238750581238545,0.007960739446338972
Nick Saban,Mike Mularkey,Defensive,Offensive,OC,DC,-0.0251786098727721,-0.0087140984001209,-0.01956613125306892,0.0022546600412860517,-0.0016464430528976,-0.017741334742130965,0.0305018088358295,-0.02028845965562033,-0.009141665661539,0.025054288921197366,-0.00898073259842411,0.018023237441173776,0.0492219725047806,0.06348738751141916,0.05616632655477442,0.05697471716554236,0.0023706730823524,0.009328583341120467,0.01500421775683505,0.007960739446338972
Mike Smith,Mike Mularkey,Defensive,Offensive,OC,DC,-0.009661828654867857,-0.0087140984001209,0.00043563702116365205,0.0022546600412860517,0.015160914220163527,-0.017741334742130965,0.021384902473278077,-0.02028845965562033,0.015727189706561957,0.025054288921197366,0.007031020492238501,0.018023237441173776,-0.007318958983291114,0.06348738751141916,0.00021182769968307747,0.05697471716554236,0.004891295535877817,0.009328583341120467,0.00868210282902983,0.007960739446338972
Norv Turner,Mike Nolan,Offensive,Defensive,DC,OC,-0.0013815234132732999,-0.0111623000849298,0.006491699606532214,-0.0065239091638790376,-0.018704131859177252,-0.026498033761632466,-0.006764993262785043,-0.003127831786297721,0.028858410160243434,-0.014734399368647767,0.022819148768195546,-0.013211608366690981,-0.010469135060807516,-0.005759422089070866,-0.005089971728306999,-0.0016439635759031384,-0.001564733866628766,-0.014062391863300966,0.0038667049616448526,-0.004363142744003976
Brian Billick,Mike Nolan,Offensive,Defensive,DC,OC,-0.009627408411801,-0.0111623000849298,-0.005971370233389804,-0.0065239091638790376,-0.02328422643134445,-0.026498033761632466,0.0006786143355524722,-0.003127831786297721,0.007797497440213201,-0.014734399368647767,0.008766760048471524,-0.013211608366690981,0.02933464993914625,-0.005759422089070866,0.03211191575357091,-0.0016439635759031384,-0.0010858203957474,-0.014062391863300966,0.007884551081739445,-0.004363142744003976
Josh McDaniels,Mike Nolan,Offensive,Defensive,DC,OC,-0.006638543088155525,-0.0111623000849298,-0.017330374721050167,-0.0065239091638790376,0.0038950410047993997,-0.026498033761632466,0.007081448098514166,-0.003127831786297721,0.02627758160939395,-0.014734399368647767,0.030539054312457757,-0.013211608366690981,0.007247425743179525,-0.005759422089070866,-0.005528137410076888,-0.0016439635759031384,0.007921194267499852,-0.014062391863300966,0.005239796592835495,-0.004363142744003976
Tony Sparano,Mike Nolan,Offensive,Defensive,DC,OC,-0.011824025363163699,-0.0111623000849298,-0.004714936057010188,-0.0065239091638790376,-0.03718476715727595,-0.026498033761632466,-0.023606080660699164,-0.003127831786297721,0.0202938151705927,-0.014734399368647767,0.01463756790238209,-0.013211608366690981,-0.010594438277083574,-0.005759422089070866,-0.003231317133761326,-0.0016439635759031384,-0.011898223814755625,-0.014062391863300966,-0.005575673545527477,-0.004363142744003976
Mike Smith,Mike Nolan,Defensive,Defensive,DC,DC,-0.009661828654867857,-0.0111623000849298,0.00043563702116365205,-0.0065239091638790376,0.015160914220163527,-0.026498033761632466,0.021384902473278077,-0.003127831786297721,0.015727189706561957,-0.014734399368647767,0.007031020492238501,-0.013211608366690981,-0.007318958983291114,-0.005759422089070866,0.00021182769968307747,-0.0016439635759031384,0.004891295535877817,-0.014062391863300966,0.00868210282902983,-0.004363142744003976
Mike McCarthy,Mike Nolan,Offensive,Defensive,DC,OC,0.003433053780342445,-0.0111623000849298,0.0009158424162591795,-0.0065239091638790376,0.04434998876746694,-0.026498033761632466,0.045974188135626204,-0.003127831786297721,-0.0007701150395954163,-0.014734399368647767,-0.0014678246441725666,-0.013211608366690981,0.004692790443727473,-0.005759422089070866,-0.005196951317727878,-0.0016439635759031384,0.014775099691015746,-0.014062391863300966,0.012627638078875049,-0.004363142744003976
Rex Ryan,Mike Pettine,Defensive,Defensive,DC,DC,-0.019011379339764413,0.02630075083395965,-0.008453628193483448,0.036911830470839374,-0.06908582489115876,-0.018673548013980204,-0.06887042223932885,-0.026507096856033023,0.027051630655287713,0.022964651311864752,0.018056552006992993,0.0170459514425726,-0.00255870983897815,0.0038661292425916003,-0.0007271735630984049,0.004312413522275055,-0.019436669098525525,0.0068760332284072976,-0.018843514431209733,0.004761637928303785
Doug Marrone,Mike Pettine,Offensive,Defensive,DC,OC,-0.007467069464344983,0.02630075083395965,-0.008290701684352668,0.036911830470839374,-0.0055656593000584,-0.018673548013980204,-0.01274671589502808,-0.026507096856033023,-0.02955360368080907,0.022964651311864752,-0.03162760435082044,0.0170459514425726,0.058574878647549795,0.0038661292425916003,0.04537714902411657,0.004312413522275055,-0.00025653606808900077,0.0068760332284072976,-0.006065324190351464,0.004761637928303785
Mike McCarthy,Mike Pettine,Offensive,Defensive,DC,OC,0.003433053780342445,0.02630075083395965,0.0009158424162591795,0.036911830470839374,0.04434998876746694,-0.018673548013980204,0.045974188135626204,-0.026507096856033023,-0.0007701150395954163,0.022964651311864752,-0.0014678246441725666,0.0170459514425726,0.004692790443727473,0.0038661292425916003,-0.005196951317727878,0.004312413522275055,0.014775099691015746,0.0068760332284072976,0.012627638078875049,0.004761637928303785
Matt LaFleur,Mike Pettine,Offensive,Defensive,DC,OC,0.07172011642873748,0.02630075083395965,0.04634440167061784,0.036911830470839374,0.022316077847457167,-0.018673548013980204,0.01479877093004904,-0.026507096856033023,-0.0102824402057065,0.022964651311864752,-0.001934166637471055,0.0170459514425726,0.040208835819115864,0.0038661292425916003,0.007536116419070027,0.004312413522275055,0.02858413626221445,0.0068760332284072976,0.01621282452195511,0.004761637928303785
Jack Del Rio,Mike Smith,Defensive,Defensive,DC,DC,0.008862954606015834,-0.009661828654867857,0.015519987251977856,0.00043563702116365205,-0.0351858040768698,0.015160914220163527,-0.0257991901866435,0.021384902473278077,0.0083386647493215,0.015727189706561957,0.004926874512434888,0.007031020492238501,-0.003584725824822522,-0.007318958983291114,-0.004034297904694983,0.00021182769968307747,-0.008299157678277989,0.004891295535877817,-0.004776332375401422,0.00868210282902983
Dirk Koetter,Mike Smith,Offensive,Defensive,DC,OC,-0.017765135130901732,-0.009661828654867857,-0.014600214252043808,0.00043563702116365205,0.021020999711048566,0.015160914220163527,0.014039819562659357,0.021384902473278077,0.1140465092489182,0.015727189706561957,0.11358481213118758,0.007031020492238501,0.0139392163829193,-0.007318958983291114,-0.004989946171310512,0.00021182769968307747,0.0345493475805164,0.004891295535877817,0.02898145004075318,0.00868210282902983
Brad Childress,Mike Tomlin,Offensive,Defensive,DC,OC,-0.0064237001592170415,-0.0029910092097404674,-0.0018613863486321418,-0.006436325897390662,-0.0488106360481701,0.013989231183528496,-0.0297672446668999,0.013140403052786019,-0.034956319989862164,0.005984371602455766,-0.03499493240629524,0.00516738784917403,-0.006978517216247142,0.02667349321754687,-0.0010466986213443212,0.01462899567622514,-0.026828399128780663,0.011442073178764771,-0.01848694629985135,0.007857658471114482
Bill O'Brien,Mike Vrabel,Offensive,Defensive,DC,OC,-0.008931547314268215,0.01510345829436145,-0.008480300973916362,-0.0052961410037504235,-0.008429299426889898,-0.05912300438762524,-0.016650278489286244,-0.06850551309265417,0.03164960389820446,0.011491134439826,0.030854702270720506,0.0192343244983656,-0.028799272901465073,0.013957447861263414,-0.0449868514969694,-0.01749404960469177,-0.0017969900309622712,-0.008727482217383483,-0.008016760602090996,-0.020529747428403796
Bill Parcells,Mike Zimmer,Defensive,Both,DC,DC,0.0377327995869357,0.004736738256906249,0.043345278206638874,0.0005231355661012521,-0.0163170781034415,-0.006405125300339725,0.0158311737852856,-0.0150033075498696,0.0337212241270897,-0.03597630375298534,0.03388215719020459,-0.035087624789843064,0.0178908633542623,0.018072288412623264,0.02483521740425612,0.00017831652902117667,0.0150462123411432,-0.0054365170828743,0.02767975701562585,-0.012661772042561607
Bobby Petrino,Mike Zimmer,Offensive,Both,DC,OC,-0.0174182074797251,0.004736738256906249,-0.015718609742605888,0.0005231355661012521,-0.008260254100135,-0.006405125300339725,0.007517175544931741,-0.0150033075498696,-0.0816288545715022,-0.03597630375298534,-0.07985126241810044,-0.035087624789843064,0.0527392880194383,0.018072288412623264,0.05134946559829381,0.00017831652902117667,-0.0148775621559496,-0.0054365170828743,-0.009570363875458562,-0.012661772042561607
Marvin Lewis,Mike Zimmer,Defensive,Both,DC,DC,-0.0101564722811818,0.004736738256906249,-0.0027833132972804567,0.0005231355661012521,-0.0036269681534817615,-0.006405125300339725,0.0011402000803498727,-0.0150033075498696,0.0001235431658516612,-0.03597630375298534,-0.004848334980715186,-0.035087624789843064,-0.009282049473154284,0.018072288412623264,-0.01034514834188676,0.00017831652902117667,-0.0054437360860172855,-0.0054365170828743,-0.0037251245184531704,-0.012661772042561607
Mike McCarthy,Mike Zimmer,Offensive,Both,DC,OC,0.003433053780342445,0.004736738256906249,0.0009158424162591795,0.0005231355661012521,0.04434998876746694,-0.006405125300339725,0.045974188135626204,-0.0150033075498696,-0.0007701150395954163,-0.03597630375298534,-0.0014678246441725666,-0.035087624789843064,0.004692790443727473,0.018072288412623264,-0.005196951317727878,0.00017831652902117667,0.014775099691015746,-0.0054365170828743,0.012627638078875049,-0.012661772042561607
Doug Marrone,Nathaniel Hackett,Offensive,Offensive,OC,OC,-0.007467069464344983,-0.0086732458322424,-0.008290701684352668,-0.026554159913496213,-0.0055656593000584,0.0173773684707803,-0.01274671589502808,0.016333974703536196,-0.02955360368080907,0.009033384516786,-0.03162760435082044,0.02041748582159305,0.058574878647549795,0.0109427621910898,0.04537714902411657,-0.018119242694577056,-0.00025653606808900077,0.007682964971201,-0.006065324190351464,0.0004803811898816037
Matt LaFleur,Nathaniel Hackett,Offensive,Offensive,OC,OC,0.07172011642873748,-0.0086732458322424,0.04634440167061784,-0.026554159913496213,0.022316077847457167,0.0173773684707803,0.01479877093004904,0.016333974703536196,-0.0102824402057065,0.009033384516786,-0.001934166637471055,0.02041748582159305,0.040208835819115864,0.0109427621910898,0.007536116419070027,-0.018119242694577056,0.02858413626221445,0.007682964971201,0.01621282452195511,0.0004803811898816037
Robert Saleh,Nathaniel Hackett,Defensive,Offensive,OC,DC,0.029928304884991624,-0.0086732458322424,-0.0012457178702202608,-0.026554159913496213,0.013455865015061826,0.0173773684707803,0.007413958465824924,0.016333974703536196,-0.0171377876309211,0.009033384516786,-0.006529922203415053,0.02041748582159305,0.07645056376740969,0.0109427621910898,0.041796017433642876,-0.018119242694577056,0.019532583626757825,0.007682964971201,0.006627093710969903,0.0004803811898816037
Bill Belichick,Nick Saban,Defensive,Defensive,DC,DC,-0.002054349980882972,-0.0251786098727721,-0.003178705506850001,-0.01956613125306892,0.029019765983609766,-0.0016464430528976,0.02998852401512965,0.0305018088358295,-0.02016097535345067,-0.009141665661539,-0.021410706865015314,-0.00898073259842411,0.002891651909645134,0.0492219725047806,-0.006524576496302251,0.05616632655477442,0.003690208243715334,0.0023706730823524,0.0015867241567663738,0.01500421775683505
Frank Reich,Nick Sirianni,Offensive,Offensive,OC,OC,0.024453591220694598,0.06222936707319522,0.004053991922582728,0.03105534431798334,0.00025610862958,-0.019806810413657623,-0.00912640007544893,-0.02584871696289453,-0.024547949506242433,0.003897276961733,-0.016804759447702832,0.014505142389239048,0.0030961746605573,0.033034902448558626,-0.028355322805397886,-0.0016196438852081928,0.0019115386538483671,0.016300118015478277,-0.009890726557171945,0.003394628099690356
Mike Nolan,Norv Turner,Defensive,Offensive,OC,DC,-0.0111623000849298,-0.0013815234132732999,-0.0065239091638790376,0.006491699606532214,-0.026498033761632466,-0.018704131859177252,-0.003127831786297721,-0.006764993262785043,-0.014734399368647767,0.028858410160243434,-0.013211608366690981,0.022819148768195546,-0.005759422089070866,-0.010469135060807516,-0.0016439635759031384,-0.005089971728306999,-0.014062391863300966,-0.001564733866628766,-0.004363142744003976,0.0038667049616448526
Rob Chudzinski,Norv Turner,Offensive,Offensive,OC,OC,0.0341482498796863,-0.0013815234132732999,0.04643057802153429,0.006491699606532214,0.0493607216926593,-0.018704131859177252,0.04416146339466348,-0.006764993262785043,-0.0034670909893637,0.028858410160243434,-0.018804380513784098,0.022819148768195546,0.0183993513497365,-0.010469135060807516,0.021254651114539905,-0.005089971728306999,0.0261586025934086,-0.001564733866628766,0.024210858547114418,0.0038667049616448526
Mike Zimmer,Norv Turner,Both,Offensive,OC,DC,0.004736738256906249,-0.0013815234132732999,0.0005231355661012521,0.006491699606532214,-0.006405125300339725,-0.018704131859177252,-0.0150033075498696,-0.006764993262785043,-0.03597630375298534,0.028858410160243434,-0.035087624789843064,0.022819148768195546,0.018072288412623264,-0.010469135060807516,0.00017831652902117667,-0.005089971728306999,-0.0054365170828743,-0.001564733866628766,-0.012661772042561607,0.0038667049616448526
Ron Rivera,Norv Turner,Defensive,Offensive,OC,DC,-0.005530329565464223,-0.0013815234132732999,-0.008841865605489684,0.006491699606532214,-0.001970255871359369,-0.018704131859177252,-0.007953279897435763,-0.006764993262785043,0.021285423451170793,0.028858410160243434,0.019569876903017085,0.022819148768195546,0.028562775062389502,-0.010469135060807516,0.013243451656115113,-0.005089971728306999,0.009352224120927077,-0.001564733866628766,0.0032314566047941667,0.0038667049616448526
Steve Spagnuolo,Pat Shurmur,Defensive,Offensive,OC,DC,-0.0028535482259411334,-0.0037892391823481,0.004424205380153584,-0.0006295639447073623,-0.025591792451642933,0.006433839005697224,-0.014881851920277354,0.002543932433573462,-0.012878717896042202,-0.023599913859031475,-0.021296996850107584,-0.03198683465066709,-0.0369771766279521,0.019159892489144525,-0.02942362974040706,0.005330350564314896,-0.018229552195655502,0.0002555384648159492,-0.013518486637657064,-0.004825867752163881
